,date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
295,2017-10-22 23:00:00,61.0,14.120501,7.3205004,9.747584,14.366722,5.1869,8.269456,0,0,38412.375,1355.7543,9.0,9.0,0.0,15.0,8.28,54.0,321.03598,3.27,0.63461167
296,2017-10-23 23:00:00,61.0,8.370501,5.8705,7.1455016,7.4785795,4.1839886,5.4406433,0,0,38243.81,0.0,26.0,26.0,0.0,24.0,10.538843,63.72,12.70518,1.44,0.33724365
297,2017-10-24 23:00:00,61.0,12.620501,6.6205006,9.274667,10.547097,5.2949963,7.6048656,0,0,38075.94,552.158,5.2999997,5.2999997,0.0,6.0,11.709688,38.519997,35.265842,4.41,0.7978713
298,2017-10-25 23:00:00,2.0,17.3205,5.0205,9.570499,16.70337,3.201301,8.248846,0,0,37908.934,32946.11,0.0,0.0,0.0,0.0,5.937272,15.84,205.8663,11.87,1.72267
299,2017-10-26 23:00:00,53.0,21.4205,5.0705004,11.928834,19.305332,3.2618146,10.359331,0,0,37742.93,29944.254,2.1,2.1,0.0,4.0,13.679999,57.239998,246.03748,10.76,1.9455793
300,2017-10-27 23:00:00,53.0,11.120501,7.1705,8.545501,7.672908,5.322364,6.3363185,0,0,37578.094,23167.002,1.4000001,1.4000001,0.0,6.0,11.966953,41.039997,19.642235,6.52,1.0484015
301,2017-10-28 23:00:00,61.0,14.370501,1.9205002,8.780916,10.225888,-0.74127054,5.9073772,0,0,37414.58,32443.602,2.8,2.8,0.0,3.0,21.67487,71.64,220.10913,9.14,1.6143842
302,2017-10-29 23:00:00,3.0,11.670501,3.0205002,6.6934166,7.5187254,0.2057743,4.01204,0,0,37252.56,32483.695,0.0,0.0,0.0,0.0,11.159999,38.16,22.619951,10.87,1.5552721
303,2017-10-30 23:00:00,3.0,8.9205,1.3205001,5.539251,5.6686306,-1.4566123,2.6751206,0,0,37092.19,32442.633,0.0,0.0,0.0,0.0,7.386582,27.359999,88.75466,10.83,1.3497188
304,2017-10-31 23:00:00,0.0,10.920501,-0.17949986,4.21425,8.438803,-3.121401,1.5675235,0,0,36933.652,32449.375,0.0,0.0,0.0,0.0,5.3999996,18.359999,248.11758,11.64,1.4402441
305,2017-11-01 23:00:00,2.0,18.0705,1.3205001,7.703833,15.44515,-1.3532143,5.1124134,0,0,36777.117,32445.84,0.0,0.0,0.0,0.0,9.0,27.0,194.41225,11.13,1.6784928
306,2017-11-02 23:00:00,61.0,14.170501,2.5705001,8.4455,12.942104,-0.27101755,6.8010125,0,0,36622.76,22756.479,5.2999997,5.2999997,0.0,8.0,5.8048253,21.96,184.23624,5.89,0.94145226
307,2017-11-03 23:00:00,51.0,12.3205,2.0205002,7.349668,10.647107,-0.14062786,5.711729,0,0,36470.766,26121.385,0.6,0.6,0.0,6.0,5.506941,15.4800005,284.37003,8.45,1.1425042
308,2017-11-04 23:00:00,1.0,15.920501,0.17050004,7.3559175,14.050652,-2.3718119,5.1117616,0,0,36321.094,31613.312,0.0,0.0,0.0,0.0,7.628263,24.48,158.57462,10.28,1.5161517
309,2017-11-05 23:00:00,53.0,16.0205,4.8705,10.168417,14.489,2.6384258,8.660428,0,0,36172.316,25170.125,0.9,0.9,0.0,2.0,10.1376915,35.64,149.43605,7.69,1.2369262
310,2017-11-06 23:00:00,53.0,15.670501,6.8205004,10.764251,15.131931,5.2524843,9.811752,0,0,36024.273,21459.639,1.7000003,1.7000003,0.0,11.0,6.130579,37.8,29.858927,6.84,1.0663575
311,2017-11-07 23:00:00,63.0,14.8205,4.3205004,9.849667,13.373972,2.1191945,8.537999,0,0,35877.13,26358.045,7.600001,7.600001,0.0,8.0,8.905908,27.359999,204.61249,7.53,1.1815697
312,2017-11-08 23:00:00,3.0,12.870501,3.6705003,8.2455,11.457964,1.6360016,6.4959984,0,0,35731.04,31738.209,0.0,0.0,0.0,0.0,8.4963045,26.64,331.92755,8.29,1.1593077
313,2017-11-09 23:00:00,3.0,12.420501,5.3205004,8.178833,10.61525,3.3970518,6.559626,0,0,35586.17,21482.957,0.0,0.0,0.0,0.0,9.360001,32.039997,2.7262611,7.1,1.0091323
314,2017-11-10 23:00:00,3.0,13.7205,4.2705,8.335084,12.470104,2.3702755,6.642555,0,0,35442.7,31753.986,0.0,0.0,0.0,0.0,7.628263,25.56,218.99113,9.04,1.2383556
315,2017-11-11 23:00:00,53.0,16.0205,6.4205,11.733002,13.951664,4.417555,10.404186,0,0,35300.785,11360.787,0.90000004,0.90000004,0.0,2.0,11.090103,36.719997,159.55035,4.81,0.9897585
316,2017-11-12 23:00:00,63.0,15.870501,6.2705,11.612167,15.068663,4.2606144,10.745007,0,0,35160.613,25200.0,16.0,16.0,0.0,23.0,9.726665,41.039997,38.65979,6.07,0.9954127
317,2017-11-13 23:00:00,75.0,6.0205,2.5705001,3.9246671,4.177603,0.47006178,1.835825,0,0,35022.36,0.0,19.300005,8.4,7.63,23.0,7.5685663,25.919998,347.7488,1.83,0.3338436
318,2017-11-14 23:00:00,73.0,4.7705,2.6705,3.6809168,2.7269049,0.28118372,1.5722443,0,0,34886.203,0.0,10.800001,3.3999996,5.1799994,19.0,4.2136917,40.68,325.45618,1.9,0.33119163
319,2017-11-15 23:00:00,53.0,6.0205,4.0705004,4.9684176,4.3800344,2.1599402,3.1880767,0,0,34752.34,0.0,1.9000002,1.9000002,0.0,9.0,4.5536795,15.119999,279.3047,1.61,0.3038486
320,2017-11-16 23:00:00,51.0,7.4205,5.2705,6.443417,5.9565725,3.5265622,4.8879304,0,0,34620.95,0.0,0.8000001,0.8000001,0.0,8.0,5.3999996,19.08,347.88123,1.65,0.32950345
321,2017-11-17 23:00:00,51.0,7.4705,6.2205,6.8434167,5.5953875,4.6601067,5.1421695,0,0,34492.227,0.0,0.70000005,0.70000005,0.0,7.0,5.8048253,18.72,27.819418,1.31,0.3126556
322,2017-11-18 23:00:00,73.0,8.5205,3.2705002,6.2330003,6.7303944,1.1691303,4.4833198,0,0,34366.38,0.0,9.1,5.1000004,2.7999997,10.0,4.802999,24.84,1.7569343,2.16,0.42751405
323,2017-11-19 23:00:00,75.0,7.7205,-2.7794998,3.722583,3.5607285,-6.50056,0.7258275,0,0,34243.59,20885.684,4.6,0.50000006,2.87,6.0,12.324414,38.16,336.27957,5.91,0.89001477
324,2017-11-20 23:00:00,1.0,10.7205,-5.6294994,2.6350837,7.2006035,-9.360431,-0.73917294,0,0,34124.074,30307.88,0.0,0.0,0.0,0.0,10.883676,36.0,202.83365,8.68,1.164453
325,2017-11-21 23:00:00,3.0,13.170501,2.6705,6.897583,10.838051,-0.27762818,4.5758467,0,0,34008.03,29458.44,0.0,0.0,0.0,0.0,9.422101,29.16,191.85493,7.29,1.0428729
326,2017-11-22 23:00:00,1.0,14.370501,1.7205001,6.043417,12.296246,-0.7344122,3.7704504,0,0,33895.676,30055.186,0.0,0.0,0.0,0.0,7.928178,20.880001,187.6576,8.5,1.1480104
327,2017-11-23 23:00:00,1.0,13.370501,0.8705001,5.3434167,11.509509,-1.834336,3.1492565,0,0,33787.21,29934.953,0.0,0.0,0.0,0.0,5.0528407,16.199999,174.20728,8.2,1.047546
328,2017-11-24 23:00:00,3.0,14.170501,-0.42949986,6.2809176,12.129051,-3.1666226,4.0916677,0,0,33682.67,27600.408,0.0,0.0,0.0,0.0,7.771331,25.199999,183.8878,7.67,1.0757914
329,2017-11-25 23:00:00,75.0,12.0205,2.0705001,6.703833,10.733069,-0.16536045,4.9547176,0,0,33580.867,0.0,21.400002,4.7000003,11.690001,15.0,13.698934,45.719997,72.81778,2.26,0.41747472
330,2017-11-26 23:00:00,73.0,3.2205,0.7705002,1.9580001,0.60273504,-2.1041913,-1.3029352,0,0,33481.676,1815.5131,3.2,0.0,2.2400002,14.0,12.641076,39.96,25.657854,2.31,0.475253
331,2017-11-27 23:00:00,3.0,3.9705,-5.0795,-0.12324986,0.42002153,-8.991747,-3.5754738,0,0,33385.215,29488.467,0.0,0.0,0.0,0.0,6.193674,22.319998,222.58044,8.58,0.83332926
332,2017-11-28 23:00:00,53.0,8.6705,-2.9795,3.6580002,6.4988165,-6.786132,0.78540283,0,0,33291.625,13144.568,0.6,0.6,0.0,1.0,6.9153743,33.12,132.44205,3.66,0.5931496
333,2017-11-29 23:00:00,63.0,11.420501,5.3705,8.449666,11.12235,3.1557984,6.891009,0,0,33201.04,3057.5073,55.899998,55.899998,0.0,18.0,7.9932976,54.0,133.32083,1.53,0.3326249
334,2017-11-30 23:00:00,71.0,8.870501,3.8705,6.3017507,7.43715,1.4562178,4.1680655,0,0,33113.586,9670.223,3.1000001,2.8000002,0.21000001,14.0,8.854829,31.68,20.5561,3.77,0.51413566
335,2017-12-01 23:00:00,75.0,4.3205004,0.67050016,2.9059172,1.3241606,-2.1119514,0.1797294,0,0,33029.402,0.0,17.4,0.6999999,11.690001,23.0,9.339208,28.8,16.59679,2.22,0.3673865
336,2017-12-02 23:00:00,75.0,0.7705002,-1.4294999,-0.24199991,-1.8977675,-4.1049547,-2.9649608,0,0,32948.63,537.2397,15.999999,0.0,11.200004,24.0,5.315336,28.08,45.830204,2.97,0.3315452
337,2017-12-03 23:00:00,71.0,1.0205002,-6.5794992,-1.6628329,-1.6121788,-10.441142,-4.6754704,0,0,32871.39,17437.691,0.90000004,0.0,0.63,7.0,6.87779,14.759999,205.72556,5.25,0.49980205
338,2017-12-04 23:00:00,71.0,3.4705,-6.9795,-1.3586669,-0.282058,-10.923059,-4.844641,0,0,32797.844,15584.745,0.1,0.0,0.07,1.0,9.726665,32.399998,219.491,4.32,0.4803295
339,2017-12-05 23:00:00,3.0,10.2205,-4.1794996,2.3538334,7.8059473,-7.4359007,-0.5722621,0,0,32728.104,28479.38,0.0,0.0,0.0,0.0,7.0911775,19.08,191.26001,7.85,0.89781106
340,2017-12-06 23:00:00,0.0,8.0705,-4.8794994,0.93716675,5.155407,-8.368896,-2.3814259,0,0,32662.322,28666.408,0.0,0.0,0.0,0.0,6.638072,22.68,155.12874,7.98,0.84437966
341,2017-12-07 23:00:00,53.0,8.7205,-6.0794992,2.4767501,6.3700037,-10.19689,-0.45880702,0,0,32600.627,17886.71,1.1,1.1,0.0,3.0,6.696387,34.92,113.14437,4.0,0.51576495
342,2017-12-08 23:00:00,75.0,9.2205,-1.3794999,3.8309174,7.0378704,-4.1414127,1.1002945,0,0,32543.158,12074.808,42.900005,33.2,6.86,24.0,15.509274,67.32,157.932,3.25,0.47963753
343,2017-12-09 23:00:00,73.0,4.5205,-8.129499,-0.80449986,0.4310875,-12.090975,-4.285013,0,0,32490.05,28035.342,0.6,0.0,0.42000002,3.0,9.565437,39.6,171.1933,7.97,0.7545201
344,2017-12-10 23:00:00,71.0,10.120501,3.3205001,7.074667,8.837876,-0.0061945915,4.7064776,0,0,32441.44,0.0,0.3,0.1,0.14,3.0,7.628263,56.519997,129.97299,1.88,0.45630136
345,2017-12-11 23:00:00,51.0,13.620501,8.8205,11.197585,12.637411,7.1631985,9.798601,0,0,32397.459,837.16943,0.5,0.5,0.0,3.0,9.178235,45.36,144.11305,2.19,0.520046
346,2017-12-12 23:00:00,63.0,12.2205,6.1705,9.762166,11.500139,4.35927,8.570988,0,0,32358.234,2517.4695,20.6,20.6,0.0,20.0,10.308831,46.079998,149.15346,1.99,0.41319153
347,2017-12-13 23:00:00,51.0,10.1705,4.4705,7.2705007,8.355252,2.5026407,5.4450974,0,0,32323.906,4917.5664,0.3,0.3,0.0,3.0,5.8603754,31.68,132.35114,2.26,0.42777285
348,2017-12-14 23:00:00,63.0,12.8205,8.120501,10.468417,11.854057,6.1814413,8.514077,0,0,32294.527,3600.0,26.400002,26.400002,0.0,17.0,16.923828,68.4,192.31157,2.93,0.62476546
349,2017-12-15 23:00:00,71.0,11.4705,3.9205003,8.674667,8.797503,1.3658938,6.171982,0,0,32269.719,11915.622,17.999998,17.500002,0.35,16.0,16.24394,69.12,210.1853,4.45,0.80411965
350,2017-12-16 23:00:00,73.0,3.8205001,-0.67949986,1.9934168,1.2226391,-3.9365096,-1.1471887,0,0,32249.389,0.0,8.0,0.99999994,4.9000006,17.0,11.113451,33.839996,18.476336,1.99,0.33827406
351,2017-12-17 23:00:00,71.0,2.3705,-0.8794999,0.46841678,-1.7440517,-3.7033832,-2.939431,0,0,32233.533,7182.343,1.2000002,0.0,0.90999997,12.0,9.387651,30.960001,30.269585,3.59,0.49417445
352,2017-12-18 23:00:00,51.0,1.7205001,-2.0294998,-0.17533314,-2.628662,-5.0251083,-3.7503242,0,0,32222.145,11425.034,0.1,0.1,0.0,1.0,9.693296,31.319998,20.35618,3.99,0.53725135
353,2017-12-19 23:00:00,3.0,-0.17949986,-2.6294997,-1.2857498,-3.6246598,-5.8306284,-4.620202,0,0,32215.207,20342.963,0.0,0.0,0.0,0.0,5.6233797,17.28,353.99103,4.76,0.4782912
354,2017-12-20 23:00:00,3.0,1.6205001,-2.3295,-0.28574994,-2.343194,-5.7686625,-3.9557076,0,0,32212.717,6135.9165,0.0,0.0,0.0,0.0,8.891343,29.519999,90.71607,3.53,0.53353083
355,2017-12-21 23:00:00,71.0,3.8205001,-4.6294994,0.0142501695,0.11746931,-7.9854584,-3.222251,0,0,32214.643,986.415,0.4,0.0,0.28,4.0,9.0,32.399998,169.62418,2.58,0.41588166
356,2017-12-22 23:00:00,71.0,6.4205,-0.17949986,3.124667,2.160028,-3.2149434,-0.11128534,0,0,32220.984,19703.941,0.6,0.0,0.42,6.0,12.0694,41.039997,14.364848,4.72,0.70151514
357,2017-12-23 23:00:00,3.0,12.8205,2.4205,5.960083,10.839178,-0.8296974,3.544179,0,0,32231.71,20105.95,0.0,0.0,0.0,0.0,6.379216,20.880001,199.83519,5.58,0.81681544
358,2017-12-24 23:00:00,0.0,14.2205,-0.57949996,4.091334,12.154497,-3.8227842,1.3854252,0,0,32246.803,27838.117,0.0,0.0,0.0,0.0,8.311245,21.24,170.57834,7.46,0.96487623
359,2017-12-25 23:00:00,3.0,12.0705,-0.77949977,4.6767497,9.434112,-4.0903144,1.8643519,0,0,32266.23,18167.926,0.0,0.0,0.0,0.0,7.628263,37.44,167.0054,5.75,0.8262556
360,2017-12-26 23:00:00,51.0,11.2705,4.9205,7.9163327,8.656614,2.6704278,5.879148,0,0,32289.973,19892.293,0.3,0.3,0.0,3.0,10.08,40.32,134.67815,4.86,0.73280114
361,2017-12-27 23:00:00,71.0,9.0705,1.0205002,6.3142495,6.8446875,-2.0782425,3.84836,0,0,32317.998,12949.66,24.4,24.300001,0.07,19.0,12.245293,62.279995,181.60098,4.1,0.6025208
362,2017-12-28 23:00:00,73.0,3.0705001,0.8705001,1.8913335,0.23811197,-1.9164877,-0.86269873,0,0,32350.273,956.76636,2.8999999,0.0,2.03,11.0,7.8625183,27.359999,35.53775,1.92,0.32758018
363,2017-12-29 23:00:00,3.0,5.0705004,-5.2795,0.087166786,2.105657,-9.248342,-3.1232834,0,0,32386.766,27838.693,0.0,0.0,0.0,0.0,5.815978,16.199999,213.50342,7.33,0.7360487
364,2017-12-30 23:00:00,3.0,11.170501,-5.0795,2.7205002,8.557924,-9.11413,-0.51704067,0,0,32427.438,27890.682,0.0,0.0,0.0,0.0,7.4128532,19.8,179.77792,6.66,0.89345825
365,2017-12-31 23:00:00,73.0,9.2205,0.17050004,4.130917,6.9274035,-3.0331292,1.4987602,0,0,32472.26,238.37677,2.8000002,2.5,0.21000001,4.0,5.3999996,23.039999,97.38173,2.77,0.50106573
366,2018-01-01 23:00:00,55.0,8.1705,2.8705,5.074667,5.8980064,0.32097673,2.9533513,0,0,32521.184,0.0,4.5,4.5,0.0,18.0,6.6185193,30.239998,165.25642,1.85,0.3552145
367,2018-01-02 23:00:00,75.0,8.9705,1.7705002,4.2225833,5.0465393,-0.79742646,1.4013929,0,0,32574.172,27619.586,2.0,0.0,1.4000001,3.0,9.565437,34.56,173.65993,6.83,0.88599855
368,2018-01-03 23:00:00,75.0,9.9205,0.020500183,4.0954995,7.2640047,-2.8239732,1.3574034,0,0,32631.287,25699.033,3.1000001,0.0,2.1700003,6.0,6.2145634,21.96,188.97252,7.53,0.9158666
369,2018-01-04 23:00:00,3.0,12.9705,2.7205002,6.3663344,10.483889,-0.4214089,3.6851254,0,0,32693.174,28174.934,0.0,0.0,0.0,0.0,7.754637,25.199999,168.02913,6.94,1.012808
370,2018-01-05 23:00:00,3.0,13.420501,3.8705,8.474667,12.469498,1.458849,7.092198,0,0,32759.809,4346.901,0.0,0.0,0.0,0.0,5.2416787,23.039999,110.25333,3.13,0.5428737
371,2018-01-06 23:00:00,3.0,13.7205,4.4705,9.080916,12.135292,2.2477026,7.6152263,0,0,32831.03,21103.883,0.0,0.0,0.0,0.0,8.427383,26.64,145.4914,5.25,0.80214536
372,2018-01-07 23:00:00,3.0,14.2705,4.2205,7.5559173,12.398983,2.0317683,5.799188,0,0,32906.668,23045.11,0.0,0.0,0.0,0.0,6.9527545,27.72,156.92957,4.91,0.77684015
373,2018-01-08 23:00:00,3.0,14.0705,4.1205,7.9059167,12.6811695,1.8034086,6.127292,0,0,32986.55,19309.223,0.0,0.0,0.0,0.0,5.8603754,24.48,143.58356,6.0,0.8939005
374,2018-01-09 23:00:00,53.0,13.4705,3.8205001,8.105916,11.934494,1.2188191,6.1914697,0,0,33070.508,13344.047,1.6000001,1.6000001,0.0,5.0,7.2,27.72,77.43468,3.87,0.6718213
375,2018-01-10 23:00:00,53.0,8.1705,4.8205004,6.80175,6.859417,2.8783503,5.174797,0,0,33158.375,0.0,8.9,8.9,0.0,24.0,7.10031,23.4,28.04006,1.2,0.2758497
376,2018-01-11 23:00:00,51.0,7.3705006,3.9705,5.151749,4.1666536,1.7922649,2.6819313,0,0,33249.984,17634.01,1.6000003,1.6000003,0.0,12.0,9.504272,31.68,30.803925,3.74,0.5643344
377,2018-01-12 23:00:00,71.0,5.6205,0.9705001,3.56425,2.410287,-1.9902546,0.7025182,0,0,33345.16,0.0,0.9000001,0.5,0.28,9.0,8.669949,28.44,25.928398,2.62,0.46005574
378,2018-01-13 23:00:00,73.0,1.6205001,-0.22949982,0.5559167,-1.1490121,-2.9572845,-2.1620157,0,0,33443.754,5900.484,5.400001,0.0,3.78,13.0,4.0249224,13.679999,354.4725,2.77,0.3565239
379,2018-01-14 23:00:00,71.0,5.7705,-0.52949977,2.1975834,3.0027218,-3.1921246,-0.4451677,0,0,33545.582,8813.963,1.0000001,0.3,0.56,8.0,6.8777895,19.08,49.84406,4.09,0.52011657
380,2018-01-15 23:00:00,51.0,10.1705,2.2705002,6.2496667,7.2347193,0.005303383,3.7932804,0,0,33650.5,18536.66,0.1,0.1,0.0,1.0,11.113451,45.36,164.40198,4.71,0.7474469
381,2018-01-16 23:00:00,73.0,10.620501,1.9205002,6.4309163,8.566927,-1.1948378,4.018421,0,0,33758.33,9853.22,9.399999,6.6,1.9599999,15.0,12.768586,65.159996,204.06566,3.59,0.5670749
382,2018-01-17 23:00:00,73.0,7.2205,0.22050023,2.5475833,3.2481956,-3.419617,-1.1987388,0,0,33868.92,29364.729,0.70000005,0.0,0.49,4.0,12.24,43.56,248.28227,9.09,1.2120523
383,2018-01-18 23:00:00,53.0,9.3205,0.020500183,5.41425,6.6834545,-4.1037164,2.8247397,0,0,33982.125,7300.195,0.9,0.9,0.0,4.0,8.161764,38.16,142.66672,3.33,0.615916
384,2018-01-19 23:00:00,75.0,3.2205,-8.0295,0.555917,0.70849323,-11.63749,-2.2740922,0,0,34097.773,9653.637,12.1,0.70000005,7.98,10.0,8.707238,40.32,25.346153,4.32,0.49121845
385,2018-01-20 23:00:00,75.0,6.0705004,-5.1794996,1.7142502,3.8099365,-8.61647,-1.1436427,0,0,34215.72,0.0,9.3,1.1,5.74,12.0,6.4096174,44.28,61.504463,2.27,0.37536785
386,2018-01-21 23:00:00,71.0,2.8705,-5.6294994,-0.5440832,-0.29417348,-9.725405,-4.165797,0,0,34335.81,19365.883,0.2,0.0,0.14,2.0,10.30883,37.44,20.23978,5.99,0.6764739
387,2018-01-22 23:00:00,73.0,6.1205,-4.6794996,1.2059168,3.199349,-8.362545,-1.9985117,0,0,34457.9,11541.625,1.1,0.0,0.77,3.0,8.12197,37.8,65.71421,4.61,0.69193107
388,2018-01-23 23:00:00,3.0,5.7205,-2.4294999,2.1850834,2.9745417,-5.745987,-0.72167116,0,0,34582.055,23049.63,0.0,0.0,0.0,0.0,7.2359104,27.359999,285.94547,6.12,0.71444684
389,2018-01-24 23:00:00,0.0,11.620501,-3.3794997,2.3121667,9.136552,-6.7039394,-0.621952,0,0,34709.582,30047.904,0.0,0.0,0.0,0.0,7.289445,16.56,169.93095,9.45,1.1450584
390,2018-01-25 23:00:00,1.0,13.3205,-2.3295,2.685084,10.263727,-5.097416,-0.21544117,0,0,34840.566,30107.436,0.0,0.0,0.0,0.0,6.297428,14.759999,148.32454,9.42,1.2196062
391,2018-01-26 23:00:00,1.0,12.7205,-2.0795,4.2330003,9.318571,-5.1980863,1.1688904,0,0,34974.79,29439.383,0.0,0.0,0.0,0.0,5.634891,14.04,178.69803,9.75,1.2760524
392,2018-01-27 23:00:00,0.0,10.2705,-1.1294999,3.9892502,7.7388363,-4.641996,0.9039349,0,0,35112.04,31010.352,0.0,0.0,0.0,0.0,5.991594,17.28,200.29187,10.12,1.2125643
393,2018-01-28 23:00:00,0.0,14.0205,-1.0795,5.06425,11.114755,-4.0108953,2.1119232,0,0,35252.12,31309.04,0.0,0.0,0.0,0.0,5.1165614,14.4,199.16026,9.97,1.2710171
394,2018-01-29 23:00:00,3.0,13.620501,-1.0795,4.735084,11.002156,-4.1972227,1.8607016,0,0,35394.816,31532.125,0.0,0.0,0.0,0.0,6.4096174,24.48,145.77141,10.04,1.3502676
395,2018-01-30 23:00:00,2.0,13.370501,-0.52949977,5.2330003,10.443254,-3.347041,2.6579993,0,0,35539.95,30665.855,0.0,0.0,0.0,0.0,7.6367526,25.56,191.61147,9.98,1.3289145
396,2018-01-31 23:00:00,51.0,11.170501,3.8705,7.1288323,8.143048,1.5422664,4.4359555,0,0,35687.305,17721.873,0.3,0.3,0.0,1.0,16.263872,67.67999,180.3924,4.77,0.94467896
397,2018-02-01 23:00:00,61.0,13.170501,5.8705,8.641334,10.76287,3.3601136,6.558777,0,0,35836.707,26794.408,6.299999,6.299999,0.0,18.0,13.53236,68.76,183.17271,6.0,0.88441634
398,2018-02-02 23:00:00,63.0,13.2205,5.6205,9.047584,11.748643,2.9133234,7.021071,0,0,35987.96,16222.167,27.899998,27.899998,0.0,19.0,13.708391,79.92,181.15733,4.52,0.78646064
399,2018-02-03 23:00:00,73.0,7.2705,2.4205,4.518417,4.218149,-0.51176596,1.7655153,0,0,36140.887,23843.992,2.4,1.1,0.90999997,11.0,8.714677,32.039997,33.814686,7.21,0.8783272
400,2018-02-04 23:00:00,3.0,7.2205,-1.1794999,3.4600832,4.437456,-4.136477,0.5921231,0,0,36295.3,23018.398,0.0,0.0,0.0,0.0,7.2805495,24.84,29.992662,8.05,1.0123252
401,2018-02-05 23:00:00,51.0,9.5205,-2.3794997,2.855917,6.848687,-5.2443247,0.25757015,0,0,36451.043,20077.66,0.1,0.1,0.0,1.0,4.39436,17.28,33.94368,8.4,1.0364804
402,2018-02-06 23:00:00,61.0,12.0205,1.7205001,6.0496674,10.500178,-1.1094558,4.0435023,0,0,36607.93,24599.334,3.4999998,3.4999998,0.0,11.0,5.2416787,48.239998,49.398827,7.16,0.9878653
403,2018-02-07 23:00:00,51.0,11.4705,1.2205001,5.691334,7.450568,-1.8001249,2.995765,0,0,36765.793,30684.709,0.2,0.2,0.0,1.0,14.003029,46.079998,222.87888,9.39,1.2920804
404,2018-02-08 23:00:00,3.0,9.2205,-0.27949977,5.1246667,6.5954027,-3.077959,2.812857,0,0,36924.477,14436.024,0.0,0.0,0.0,0.0,7.928177,25.56,51.19638,6.25,0.88640493
405,2018-02-09 23:00:00,73.0,7.3205004,-0.7294998,2.1830003,3.1359553,-3.4707963,-1.0003582,0,0,37083.81,7083.1777,2.9,0.0,2.03,8.0,13.324863,47.519997,32.12882,5.43,0.77525526
406,2018-02-10 23:00:00,73.0,3.6205,-3.3295,1.4038335,0.069254875,-6.566867,-1.7776837,0,0,37243.637,246.31783,5.7,0.0,3.9899998,17.0,8.557102,30.239998,19.506464,3.52,0.56101966
407,2018-02-11 23:00:00,3.0,9.370501,-5.4795,2.5038335,6.338443,-8.805209,-0.43575525,0,0,37403.812,21741.426,0.0,0.0,0.0,0.0,7.6367526,28.44,180.7252,9.99,1.2793908
408,2018-02-12 23:00:00,73.0,3.3205001,0.17050004,2.0225837,0.95500755,-2.5042052,-0.41389513,0,0,37564.402,693.73694,11.3,0.099999994,7.84,24.0,4.8965297,37.8,47.785236,3.79,0.50127625
409,2018-02-13 23:00:00,73.0,4.0705004,-2.1794999,0.5413335,1.0216274,-5.1880565,-2.5049725,0,0,37726.867,26077.305,0.70000005,0.0,0.49,3.0,6.849467,23.4,304.50858,8.11,0.9291224
410,2018-02-14 23:00:00,3.0,3.0205002,-2.8295,0.90383345,-0.95030046,-5.771902,-2.5548813,0,0,37891.355,4441.597,0.0,0.0,0.0,0.0,9.290511,31.319998,31.534767,5.79,0.81814796
411,2018-02-15 23:00:00,3.0,9.5705,-2.8295,2.2767503,6.755597,-6.502798,-0.7355916,0,0,38057.684,34566.184,0.0,0.0,0.0,0.0,6.297428,17.64,229.73747,12.45,1.4493089
412,2018-02-16 23:00:00,3.0,15.2205,-0.3794999,5.8684173,13.533592,-3.610921,3.184631,0,0,38225.7,34744.01,0.0,0.0,0.0,0.0,5.6002855,23.4,209.10974,12.93,1.7281549
413,2018-02-17 23:00:00,73.0,6.5205,1.8205001,4.3788333,3.7617006,-0.91470957,2.0830767,0,0,38395.234,0.0,10.099999,6.7999997,2.31,21.0,8.654986,28.8,40.679134,2.45,0.40653884
414,2018-02-18 23:00:00,73.0,3.5205002,0.8705001,1.9350835,0.5779419,-2.0114646,-0.84504884,0,0,38566.13,0.0,9.300001,0.0,6.5099998,24.0,6.162207,20.880001,1.8254957,3.56,0.54410076
415,2018-02-19 23:00:00,73.0,8.5705,0.27050018,3.3955,6.30134,-2.584293,1.0058719,0,0,38738.22,9878.945,8.1,3.4,3.29,18.0,6.28713,18.359999,14.620926,6.03,0.8278954
416,2018-02-20 23:00:00,75.0,3.2205,0.67050016,2.018417,0.64526033,-1.7447693,-0.4554492,0,0,38911.363,0.0,18.399998,0.0,12.879999,22.0,5.4477882,34.92,352.73682,4.23,0.56463444
417,2018-02-21 23:00:00,73.0,4.6705,0.7205001,2.7059171,2.4323363,-1.6794789,0.296378,0,0,39085.4,9729.45,2.8,0.0,1.9600003,10.0,5.0528407,16.199999,327.02225,6.35,0.76175994
418,2018-02-22 23:00:00,73.0,7.3205004,2.3705,4.385083,5.088828,0.22818422,2.310331,0,0,39260.188,6428.828,1.0000001,0.39999998,0.42,7.0,6.6087217,22.319998,298.09756,5.87,0.7666154
419,2018-02-23 23:00:00,71.0,4.1205,-1.7295,2.5184166,1.7927952,-5.2993264,-0.38146737,0,0,39435.582,0.0,2.5,0.9000001,1.12,19.0,9.255571,33.839996,19.26268,3.22,0.5393498
420,2018-02-24 23:00:00,73.0,-1.7295,-7.5794992,-3.8461664,-5.485748,-11.440357,-8.086299,0,0,39611.438,0.0,5.8,0.0,4.06,24.0,11.480557,36.719997,46.674797,4.35,0.591993
